index,yearly_price_delta_percent
384,0.08780582075201215
60,0.4964125808467696
137,0.4791248427531407
588,-0.2310293092878113
545,0.15179706162653456
516,10.577370155510334
4,0.5366570681966643
359,0.3642401905759685
784,0.05555555555555555
890,-0.09135744515147493
787,0.5357464464092382
562,0.15908089529606495
614,0.13599517005621012
206,0.24299034165627545
99,-0.25525897780694073
599,0.8781626444615314
312,0.1019251197991839
903,0.21489907848331
777,7.737645692528697
736,19.12749017382486
758,5.474654840577031
522,0.09617379759323401
324,0.2893936886541054
1009,0.10092687193409976
893,0.4435366537613491
709,0.20484069395945587
361,-0.9955915923182148
1040,0.978645484274008
483,1.4586318206793785
915,4.242766364544464
165,0.21277227460875425
871,0.07142781331370995
501,0.6316578808638835
427,0.07431876078923083
91,-0.04136993629153588
195,0.4676038832945657
28,0.6952607031709984
722,0.014370557675175285
917,-0.7109920140717999
422,-0.4067439563824515
678,15.721687946726982
718,-0.5145766532505561
851,0.6898217125133134
290,0.3710469173071703
660,-0.4000094590499144
1013,4.709548901341658
1038,0.011372691654710554
863,0.9093243660494128
1054,-0.2311542759862289
151,1.1036968263748954
976,0.011024276541472422
513,-0.054133578927820995
909,1.271676486014374
791,0.3764757367528643
636,0.12572343813699194
656,9.581592986832076
582,5.572410281409368
886,-0.7247468494291184
372,-0.0658018431387262
433,0.4073695171937777
691,-0.08619878215376361
845,0.06323626169234256
801,-0.1556639047072309
1014,0.33952258006492697
363,1.426643078998218
232,3.940646958175888
759,-0.022077742282516744
277,-0.12581886923992186
162,0.4886526886501087
748,0.14482936620979706
842,-0.05518497371581582
1031,0.6964867443977668
7,0.3491287521420182
493,-0.13109801419315592
303,0.6374536004238018
833,1.505831288821508
967,1.4706885143327015
295,0.25974975776267306
1018,0.4276222500054601
507,0.7729628748791935
554,-0.3761778392916558
754,0.8960834556986991
825,-0.3066151352138849
101,0.42250408553453744
386,0.07260103576468124
892,-0.030340310863775977
92,-0.04136993629153588
450,0.03710871034604957
391,0.031073113376269293
805,1.6108503875149072
1002,-0.03639604019827125
646,-0.2842730405007963
393,-0.2950384587552729
192,0.2040208079050332
327,0.08494312479908883
467,0.04520468591926982
858,-0.18978986020861893
362,11.534033110386286
803,0.05824602218646693
38,0.2961070002091692
282,-0.0769340075009931
87,0.3651056913571266
766,0.2601340056058974
662,0.14528377753235794
263,4.909614385574821
1021,0.1485629205875444
572,15.240060947815184
571,0.3329824561403509
894,0.15474945876255242
972,0.03573018275049892
367,0.1617567123480601
409,0.15026100812355547
210,-0.07457738214305522
569,0.26979150133196445
365,0.6155582270834938
570,-0.05323528922400758
199,0.6468830869009652
930,-0.01885325880748317
910,0.040940297377791666
353,0.2919887850542345
779,0.43606163029957795
968,0.1822402444353948
847,0.187448355526243
565,0.1611005949111619
704,-0.13153934253243366
1008,1.3145079439069494
82,0.0004914088587590904
182,-0.01581949608807985
843,0.31829804853497257
223,-0.024662271323211304
624,0.3983411559623781
809,0.7037815329425932
789,1.8926158155108943
649,0.3348987758199488
377,0.17188332778049392
64,0.1877597658999444
731,-0.14408619534991468
756,2.019022178517578
133,32.96598682456102
818,-0.3300287049776241
158,0.4250611957386579
999,-0.04294728211360127
778,2.602771604918656
605,0.1804379998568987
518,0.24560101400499584
564,21.52410716900031
36,-0.3283495105467028
560,0.20058266090958526
200,0.4249287548115397
340,-0.02405450458690045
963,0.3985401352624087
318,0.17151738610288492
874,-0.5305778709158843
914,5.236941662093235
1051,0.036335054909576565
547,1.0239142393378255
31,0.3515300868106924
916,0.4895513960369464
401,0.30036803995462835
437,0.19668802645638767
394,0.3604708334972269
1041,0.039491037148927655
744,-0.161361647355024
757,-0.008000238160150164
540,-0.06283309390993949
316,0.2631867976923568
392,-0.20159558078721065
923,0.2252327877881404
645,0.4276612401988911
548,0.32439168160277576
735,19.12749017382486
270,0.3902848644216596
799,0.2766102314638874
538,7.075678235125263
181,-0.09404002259662528
494,0.18940761438923115
765,0.138588755846499
807,0.8571111228784345
813,0.5172463474234288
988,0.03674877650873076
597,-0.009887154811569154
943,1.7185241924002996
633,0.13541693224926427
794,0.4983750866903622
346,-0.03953984349240253
12,0.02532053613736507
229,-0.16138495266085107
114,1.9846952984988049
62,15.72566385327409
202,0.8169010684340374
267,-0.11646811842474104
445,-0.0738824003427139
262,-0.028058078825587973
714,0.43816783137458537
406,0.15490625818900827
1059,0.23554785844079065
1070,1.8348526148451767
457,0.7860490328015451
699,-0.057814806306080525
1044,0.06659477244713974
531,0.5282410746483952
643,0.4894291648864713
309,-0.19810379597024247
189,0.4547547610396272
996,0.13363871443882608
558,-0.9894581518037454
120,0.6922146171093231
589,5.396651123507973
464,-0.09841902361566564
640,0.03006411114380325
53,0.1857837290020538
306,0.728892273496957
16,1.0650635561699713
47,0.18109385538319547
93,-0.16992958709587064
98,-0.25525897780694073
880,0.5648159726564128
938,-0.09180667908012508
500,0.3589293638953303
515,0.10626835014404494
470,1.1646466726620002
551,-0.06324156921354028
694,0.24765662157625265
272,0.6567148114714256
186,0.09580094389505693
906,0.2775633606892051
954,0.7704319831411967
294,-0.4020256896275436
256,1.0240655356891455
706,-0.21434616044866028
10,0.01939516086109561
191,0.2911732507907555
434,1.6708846718801855
142,0.0726678916773669
854,4.85995106646728
41,0.0912763866700965
535,0.006320328083120692
844,0.4738643615478331
508,0.7729628748791935
150,0.21035069573608867
485,-0.3245399213268454
453,-0.4279076982861513
913,-0.0077652751577889185
328,-0.2135367448004641
96,-0.0058666597146184146
220,0.9072678776315422
835,0.21260560509598447
1016,-0.2830122574280236
148,2.9102360116679926
919,0.5782362216596201
89,-0.08253910531775144
15,4.901501320084003
644,-0.05064193005903117
171,2.262517089458589
958,0.2601662952451547
54,-0.19846332187507232
477,-0.08845232628848704
395,0.9766065895721754
762,22.49653779287248
901,0.5086577133322112
1030,0.7141165454529885
27,0.514486740544532
208,1.9412595493473777
742,0.13058137927047905
257,1.0240655356891455
417,0.06860930251060049
430,0.09453712806785512
221,0.5514007195877098
677,15.721687946726982
463,0.02695457033246461
56,0.4754015859955824
665,-0.17188653154501332
537,0.17716980020474687
40,0.938496304360282
225,2.0079447809828537
63,15.72566385327409
591,0.20838766505420564
252,0.33209842250433663
808,0.05675448633094364
723,0.032499459134313013
868,0.3620571108100385
601,0.02098055341288768
271,-0.09120951406435984
521,0.2800326484216158
641,0.5461639934385738
408,0.11384737218744445
484,1.4586318206793785
526,0.21055580805396995
806,3.207588123434797
239,3.8772252181385087
576,0.013717453939527752
992,0.1453257654171316
676,-0.02708693671906748
848,-0.03526933549061788
39,-0.053782614381017946
983,-0.2611282610748902
944,0.3070828601617287
259,0.8492402091998518
441,0.1222567185285826
675,11.295505330126245
935,0.8510169992653731
573,0.0933986386176332
1052,-0.10796957470116003
764,0.8180168634990649
888,0.385748271098604
776,1.4971073885881718
66,0.3025405846141841
88,1.7819693612039122
100,-0.0733683400960034
1017,0.4283989821030667
606,0.4308473935439861
730,-0.019181469273873097
763,0.32725071876018863
107,2.0230787859976163
218,-0.10879291467235852
505,-0.07971296521326904
419,0.497270435591201
486,0.0
247,-0.3190152775105585
1036,-0.22434671509707887
86,0.3651056913571266
490,-0.18320892883304785
738,0.4142665094855689
747,-0.147284171571137
160,1.300499146100416
956,0.05234736734177742
185,-0.11872282502497845
135,0.4791248427531407
952,-0.04361965330074491
405,0.15208185079152306
23,0.2811285530019374
498,-0.12927427395904245
873,0.3116190147845437
961,0.023281609964899364
176,0.08016990524781265
698,0.006789970912724985
335,-0.04719021139745272
654,0.13304333588276146
352,0.3600379388200835
920,0.5782362216596201
61,14.540840023538316
788,0.5784258688438467
902,-0.06988329501623536
95,-0.0058666597146184146
304,0.10034624137219887
575,-0.9961141003568001
557,0.0
97,-0.25525897780694073
399,-0.3571404053554705
611,0.13118110020357682
400,0.4314889387297381
752,0.013372588764271442
746,0.18367391117887047
586,1.5285893958076449
174,0.5084722632748536
749,1.3380644006184812
274,0.15602551863149458
69,5.024466919899742
534,0.16688374929719735
780,-0.17222725375811332
993,-0.0740579162698645
83,0.5688013501629472
76,-0.18163821505701944
864,-0.5815871715159988
339,0.13513844146311627
491,-0.18320892883304785
860,1.0885181289869332
608,-0.1656361512012844
697,16.246918757646572
49,0.23526953775280146
761,22.49653779287248
945,0.6973643715481939
853,0.9871852724312818
390,-0.0760969306746383
561,0.2956552608423494
862,0.12644852402086282
1034,8.096399721457482
157,0.034695052214947265
396,0.9766065895721754
404,-0.045110319497931865
332,0.26640309685422536
981,0.6211268312024169
177,0.0847011358232473
246,0.3957539488560036
474,-0.14582525668406032
884,0.04061030346028982
931,2.3793272878274334
472,0.8093644111759716
792,-0.19883508083273074
696,-0.346373248780799
612,0.01546838931834506
639,1.4205064765906756
5,0.8364006866824834
403,-0.06637182727172837
607,0.4125629910721427
710,0.4038738937888581
840,-0.20049778795422368
102,0.22101859485425104
827,10.25148444509999
715,-0.08894902679821379
1005,0.28666036998032185
